Node,Closeness Centrality,Betweenness Centrality,Degree Centrality,PageRank,Hub Score,Authority Score,Eigenvector Centrality
4hzC9WUUy3cFituT71tzB4,0.1501225259189444,0.0,8.371002846140967e-05,3.4052625647799964e-05,2.09071326250155e-06,2.0907132625012574e-06,3.664249395621953e-05
31xiM52RuazphvTNx9Bw76,0.12434812478531056,0.0,8.371002846140967e-05,3.36807842197683e-05,4.75744532426995e-08,4.757445324236498e-08,8.185405620717338e-07
1nTVNdaDAzXB1AbP30cGk6,0.13371839215554585,0.0,8.371002846140967e-05,3.615712679040363e-05,5.7640366050557765e-08,5.764036605090257e-08,1.021145083179195e-06
4U2aUIMeUkv5qICar3IFIt,0.10895360396924564,0.0,8.371002846140967e-05,4.281450071461479e-05,6.112397952028026e-10,6.112397951241765e-10,1.1152323485783833e-08
49T44frfa247TlfA2sH5SN,0.16255936424129439,0.0,8.371002846140967e-05,3.440070759649135e-05,9.723673857452248e-06,9.723673857452563e-06,0.00016449536245034447
2tFN9ubMXEhdAQvdQxcsma,0.15434108527131782,0.0007252037074878458,0.000502260170768458,0.00018937541371905154,2.2633004148404257e-06,2.2633004148411736e-06,4.0200648739632904e-05
3dyVqR5X1Cpj1noOtCc1Fx,0.12375555532534264,0.0,8.371002846140967e-05,3.826234572838794e-05,4.6832543119113013e-07,4.683254311913166e-07,8.227021782428364e-06
6okAv2ACUPrUrwux2B17Rc,0.18120041864486477,0.0015977530525478686,0.000753390256152687,0.00023378456950869672,5.8977630465358164e-05,5.89776304653578e-05,0.0010782707774556945
6a1kuFE7uThR7ExjJxtit8,0.13990911646210064,0.0,8.371002846140967e-05,3.941293178445561e-05,7.374069055880182e-07,7.374069055882684e-07,1.399622840183606e-05
6oSUrVI17PMgtrxNtrC9px,0.1254779210957523,0.0,8.371002846140967e-05,4.097503367609905e-05,2.6186615687391137e-08,2.618661568775113e-08,4.925430884711984e-07
2ayNSoKPCRAfjp6hQ76hRu,0.1821147630953107,0.008731004892640745,0.0020927507115352417,0.0005557914464372596,5.741735778615231e-05,5.741735778615421e-05,0.0009666805705806192
1MSxOmIt7uYgvPydd1tU8F,0.18558046325208558,0.0,0.00016742005692281934,5.400610809544072e-05,9.887749982966867e-05,9.887749982966904e-05,0.0016792021185630132
2fsk4VlJdNF6G8cCMDrrzB,0.16649709403615381,0.00030602894916074926,0.0003348401138456387,0.00010268988975457115,6.917024013561063e-06,6.917024013561149e-06,0.00012242228444738867
1akamESwYotC264hdUKCzY,0.13433188273791452,0.0,8.371002846140967e-05,3.993494467303529e-05,2.20108697697927e-07,2.2010869769791774e-07,3.925890760987929e-06
2piRcqih0yHm8BaQIsYpx6,0.10377989557723549,0.0,8.371002846140967e-05,4.6241011069057746e-05,5.528672595112993e-10,5.528672592905002e-10,9.889100128552621e-09
1LViN9Xsu9YIMN6IZJk8Bp,0.15491752256458138,7.817725342978748e-05,0.0003348401138456387,9.099188499869685e-05,4.756995212603719e-06,4.756995212603078e-06,8.091107940813163e-05
7wfMF7uhijiZuT7QuXySP7,0.1522074281709881,1.3551243238949442e-05,0.00016742005692281934,4.868830006762788e-05,1.4476123983067767e-05,1.4476123983067958e-05,0.00023518492895816909
3us9fVKGxelK4OfEMng997,0.11573674879138127,0.00036689648913904005,0.000502260170768458,0.00016165803356856575,3.925043133816553e-09,3.925043133841608e-09,7.560515756472962e-08
0UxCpjmjcmJUWcRGmd8BZk,0.11348501401225479,0.0,8.371002846140967e-05,4.2463654226612544e-05,7.596934952485526e-09,7.596934951966839e-09,1.3551693892661942e-07
2AHknva6OmbBS3Ah9ttXxy,0.12895912947729776,0.0,8.371002846140967e-05,3.794279633554611e-05,0.0001523953542707227,0.00015239535427072272,0.002443918026274625
4IVWBmsJGWu7H0F0X0cbM5,0.14651376709388605,2.5996466914756036e-06,0.00016742005692281934,4.52901533480701e-05,1.3012978714311855e-05,1.3012978714312724e-05,0.00021134851154289036
0tY4HRDKJppbM8TAAvuWLd,0.14741596327558124,0.0,8.371002846140967e-05,3.3832348982021074e-05,0.002142382314035614,0.0021423823140356165,0.034358099441259025
179XJA4Q2PPPkPbjPvSRt7,0.10483269418093424,0.005510061076434579,0.00016742005692281934,7.558527245760295e-05,7.156699960403076e-10,7.156699963323231e-10,1.372195229304589e-08
0vxN6EK1BZSggedqvG6b7T,0.10660645921272209,0.0,8.371002846140967e-05,4.1261040819082344e-05,3.857425578379116e-09,3.857425578344149e-09,6.264849652078171e-08
3rUqaKQuOgNiClxsadaqD5,0.14595882460748977,0.0,8.371002846140967e-05,3.737889350351395e-05,2.5168510949661718e-06,2.516851094966834e-06,4.7740735828172625e-05
1899F4ojFEHeMOWyXhnPje,0.15233941619801827,0.0,8.371002846140967e-05,3.5331776164771294e-05,1.7553081154794232e-06,1.7553081154794495e-06,3.1028356634932417e-05
4pZ2z5NE2z1vvdRqf7q0Gq,0.1386844366017321,0.0,8.371002846140967e-05,3.214582917297744e-05,1.662671206624268e-05,1.662671206624218e-05,0.0002673682226785462
7rn8MwX4RRLRC4yhQJ6sKR,0.11737425941027933,0.0,8.371002846140967e-05,3.65434348149474e-05,4.199972016040314e-06,4.199972016040406e-06,6.737210420583812e-05
5fMUXHkw8R8eOP2RNVYEZX,0.2278118921392883,0.20754309192373555,0.010798593671521847,0.0027665683352243622,0.001605767305727613,0.001605767305727617,0.02713904053121387
708QPpBBS5jWG52ovyhmHr,0.10816635126447606,0.0,8.371002846140967e-05,4.324658450024081e-05,3.4492230695705167e-09,3.4492230692451584e-09,5.927407674026209e-08
0BXAp0lgF8k5y0gja6pgaq,0.15400283614799537,0.0,8.371002846140967e-05,3.69192427261022e-05,7.319865652550046e-06,7.319865652550382e-06,0.00013850906519307176
3WtrH1zNpzoPSz6XpwCh6y,0.1607719638242894,0.0,8.371002846140967e-05,3.569232662480326e-05,9.583597094753176e-06,9.583597094753452e-06,0.0001659725079223901
5a0Qt0X5j0GDe0zu7zniIf,0.15400283614799537,0.0,8.371002846140967e-05,3.69192427261022e-05,7.319865652550046e-06,7.319865652550485e-06,0.00013850906519307176
6ouRNec10OkijthPb9k245,0.13959195120241183,0.0,8.371002846140967e-05,3.463101456774159e-05,0.0003141053076740232,0.00031410530767402283,0.0050380562902334215
1t7t8q4zoYHp22JLIx3FM7,0.13358531075973432,0.0002497905203847708,0.00016742005692281934,5.8914702351119415e-05,4.4447484655012295e-08,4.4447484655304257e-08,7.79342994269741e-07
31kG0JypoJkfxkNJAzVOEr,0.13559899203160117,0.0,8.371002846140967e-05,3.3888558884380586e-05,1.722102571886611e-07,1.722102571887991e-07,3.013384254570417e-06
6g44ACMA3sXB9D87T6B4yZ,0.18719736739011203,0.0,0.00016742005692281934,4.8124107873159504e-05,0.00014156918560300202,0.00014156918560300267,0.002398361134975918
59UEBFrPjWmJ49CDejBjGP,0.13065161756020735,0.0,8.371002846140967e-05,3.874742989981643e-05,3.3459454994323613e-08,3.3459454994059564e-08,6.078333927290311e-07
05DU2HcEknIpDe2gKQe5ts,0.1380896785305575,0.0,8.371002846140967e-05,3.939731783074403e-05,4.208299125340373e-07,4.2082991253414775e-07,7.303387493207088e-06
62QZPjYQMoo5g56FP9Webq,0.0806437458230104,0.0,8.371002846140967e-05,4.991248365005817e-05,9.065024493106312e-14,9.065034110125683e-14,1.7202103919468965e-12
4iom7VVRU6AHRIu1JUXpLG,0.1266633443957885,0.0,8.371002846140967e-05,4.079502612464153e-05,3.765861760116895e-08,3.765861760121864e-08,6.945955283140071e-07
6a1WisWTClXHwQj0WGAyIz,0.09614100036215846,0.0,8.371002846140967e-05,4.3880073134328326e-05,2.6715664175326114e-11,2.671566413661402e-11,4.945725753345919e-10
4890mUfHROyflreKYztlJ2,0.14536560435147666,0.0,8.371002846140967e-05,3.867114036535365e-05,6.375631971838092e-07,6.375631971839446e-07,1.1222094061654458e-05
5IQcgEvxwvq8kwy4iWCiBC,0.1249973841163545,0.0,8.371002846140967e-05,4.35104651703125e-05,5.527267100951444e-08,5.527267100973277e-08,1.0035474585566512e-06
6xElGyunMSlnuJ2vabDUWA,0.1586327782646801,0.00033481208202363407,0.00016742005692281934,7.305964549022334e-05,8.169659098842303e-06,8.169659098842235e-06,0.00014034254616860682
4gNSPJ04vG7rvxVhGqo7gF,0.14395893085247402,0.0,8.371002846140967e-05,3.2393299688832534e-05,5.774295813903204e-07,5.774295813908129e-07,1.0006999619600322e-05
6CWBs7ul78QwnBrcOCwhf5,0.13712278607422032,0.0,8.371002846140967e-05,3.7610019435400826e-05,6.314982589319827e-07,6.314982589329814e-07,1.0944689278646935e-05
0N3ASLPJ1rTh91tn7YJwNm,0.14532493126687915,0.0,8.371002846140967e-05,3.6158210866020576e-05,6.46020365686089e-07,6.460203656862192e-07,1.1441522458213956e-05
1HmRZmbrkMbjuKbwUD3gdg,0.14771308100354877,0.0,8.371002846140967e-05,3.4641130710164815e-05,4.344031620338025e-06,4.3440316203379655e-06,8.239650310712692e-05
3Gci1FuktNb6DnpB94DWMi,0.1248745609633718,0.0,8.371002846140967e-05,3.6693352106663e-05,3.384575108293207e-08,3.3845751082711425e-08,5.698768711625255e-07
5ECjqsujt2OUv2BoDSeF1z,0.14411175718387337,0.0,8.371002846140967e-05,3.546105477572162e-05,6.185017886754051e-07,6.185017886754314e-07,1.0267235008898411e-05
4tNxq9NGKTKaX8OkZBLgf0,0.16350720630705848,0.0,8.371002846140967e-05,3.325032666142243e-05,7.900136900809681e-06,7.900136900809352e-06,0.00013633116286034108
0Wfo0pd0KC47vx7uUEVOQ9,0.15333667064576995,0.0008015143873994346,0.00016742005692281934,6.4719425760878e-05,5.431759694331817e-06,5.431759694332302e-06,9.691135716802933e-05
1CNO980Lk9CaBWBnM1MZXi,0.1640438329076378,0.0,8.371002846140967e-05,3.3243039301993775e-05,1.531616020296475e-05,1.5316160202964098e-05,0.00026429235976946537
5zBAb4P2NoTps0shbgZvgj,0.12363643890625324,0.0,8.371002846140967e-05,3.7127948157216964e-05,1.948410796926849e-08,1.9484107969053806e-08,3.5425634659164005e-07
0BMhfbeiOrNMBzjELzbyNg,0.15411608375369293,0.00010050911451263736,0.00016742005692281934,5.7661283989663236e-05,1.9164893096805108e-06,1.9164893096801483e-06,3.438385968712757e-05
6XYOjW5wxf5V9hwAR58o4d,0.13822069492172584,0.0,8.371002846140967e-05,3.5106557078719884e-05,4.5568965614916123e-07,4.556896561486439e-07,8.112796553151543e-06
5CYWzmvldGnwhVYyhPPsfq,0.14127748146220892,0.0,8.371002846140967e-05,3.5022270387736416e-05,6.821438585266156e-07,6.821438585267537e-07,1.1831814740040945e-05
5zfDGV6C2Xwns1g773GF3N,0.17232624563630594,0.0006836573183530991,0.000251130085384229,7.952554243539224e-05,1.9994558184847616e-05,1.9994558184846833e-05,0.000358150578588801
1Nj9dLuiwh4DHn8AIkQyqs,0.17808586762075135,0.0002580389206490055,0.00016742005692281934,5.3757578477520775e-05,5.610952881722001e-05,5.610952881721985e-05,0.0010270669239736323
5bfNtghg2fCx5LT9DxBJDP,0.14823362989986227,0.0,0.00016742005692281934,5.494875155091231e-05,4.1358591774986755e-06,4.135859177499608e-06,7.077539549271907e-05
1T3zIn1RbfLuxKoLXz2XmE,0.15340558865831108,0.0,8.371002846140967e-05,3.4433314691866363e-05,3.418118524555651e-06,3.4181185245559486e-06,6.31725168626789e-05
5dk1ufuPMsjnVYPOpPpJKT,0.09789315829584286,0.0,8.371002846140967e-05,4.294294394388208e-05,3.6318581849570704e-11,3.6318581811721304e-11,6.821289366267113e-10
3rE82NMVBb5C5tQ83o8u8N,0.14632353841819673,0.0,8.371002846140967e-05,3.3139763053150026e-05,1.0673704696361529e-05,1.0673704696362061e-05,0.00017220651914243322
5BndU3xioxu02gpARK3ssF,0.08937134820112667,0.0,8.371002846140967e-05,4.33081374252925e-05,1.4447249917697062e-12,1.444725097717388e-12,2.7680660387699037e-11
165ZgPlLkK7bf5bDoFc6Sb,0.1602564962504863,0.0003788329389528629,0.000502260170768458,0.00015898262322873766,1.5202396147360491e-05,1.5202396147360219e-05,0.0002851962725763721
44IvvHRk2XF243QLA2VOa8,0.1623781755902622,0.0012699707896649858,0.0011719403984597355,0.0003642792111153236,1.579063028734323e-05,1.57906302873448e-05,0.00029610090750780647
3NzgQIuDyjcGAFns3Tc3tS,0.10662073151139752,0.0,0.00016742005692281934,7.154938860950666e-05,4.101325926839853e-09,4.10132592858803e-09,6.66145092983276e-08
7GuMDzwhKre9vE0894eNRj,0.1387230879996284,0.0,8.371002846140967e-05,3.370509577582676e-05,5.023474945161118e-07,5.023474945162603e-07,8.45669772681685e-06
4B91O0qMYtFEdc7wBrknT7,0.14600163772136737,0.0,8.371002846140967e-05,3.1574487305952676e-05,1.7609827331911701e-06,1.7609827331913684e-06,3.006730199845622e-05
4HpnjNnqIjwItltmZJliMy,0.14996422249839944,5.323856234448339e-06,0.00016742005692281934,4.9959908121220346e-05,1.9731545277992695e-06,1.9731545277989925e-06,3.581235005484407e-05
1DxLCyH42yaHKGK3cl5bvG,0.17878415995689784,0.001832717531972183,0.0005859701992298677,0.0001407103975117304,4.015604681572069e-05,4.015604681572068e-05,0.0006810553447296393
0DbWokNZhtYlVBzXPqiMCw,0.11997469142621847,0.0,8.371002846140967e-05,4.170377113410667e-05,1.023256578292957e-08,1.0232565782939754e-08,1.975490692111353e-07
3WGVmCEiJc8xYBZWZWAg5b,0.12431965532672154,0.0,8.371002846140967e-05,4.583646845120588e-05,2.9698264315562317e-08,2.9698264315422027e-08,5.253674233087534e-07
6iTgluuhcpWd7YmZCatNya,0.12389160262592949,0.0,8.371002846140967e-05,4.348981426455272e-05,2.274167113599278e-08,2.2741671135327893e-08,3.9373490022498535e-07
1gcRVXmxLnwzd7EJn5dLGD,0.09779058440229536,0.0,8.371002846140967e-05,4.158401930030373e-05,7.197493969025003e-11,7.197493959367537e-11,1.351464309290907e-09
5OsTd4JBco0XckFuy3vCql,0.11685186634321934,0.0,8.371002846140967e-05,4.206676152963801e-05,3.6247679986707074e-09,3.624767998851468e-09,6.730186518450575e-08
36WPIJMvnC1lSvjwMHrGAR,0.1698563912981658,0.0013369208690512582,0.001004520341536916,0.0002532303161951228,1.3405687593277015e-05,1.34056875932767e-05,0.00022973341069806112
7mZMDYanVKlFgh7yGyaifN,0.1545747447692248,0.0,8.371002846140967e-05,3.135824383832765e-05,5.659053577141836e-05,5.659053577141871e-05,0.0009121493891663028
5ObQXIcqKtQENK14lQyqiy,0.12375555532534264,0.0,8.371002846140967e-05,3.826234572838794e-05,4.6832543119113013e-07,4.683254311915115e-07,8.227021782428364e-06
44eG7dPD6scjhUJAMN0rFp,0.15377288057050176,0.0,8.371002846140967e-05,3.169430771896044e-05,4.2168533826041995e-06,4.21685338260464e-06,7.016361830082625e-05
3jE5B5EvNgZmEw9bnpZMam,0.13938672640716887,0.0,8.371002846140967e-05,3.7044298967939475e-05,1.2925959196291132e-06,1.2925959196295848e-06,2.2423167286692855e-05
02YlaaktE2ujPWSQ374cAi,0.1581120787780925,0.0,8.371002846140967e-05,3.310709127174584e-05,1.2594907018247437e-05,1.2594907018247652e-05,0.00023567682424117578
7JZafQsN8syJ9agEtcyP4V,0.16025434642627173,0.0004681932611160255,0.000251130085384229,8.583677214673675e-05,5.753717091878324e-06,5.753717091878543e-06,0.00010193140279889599
0xVTLgsXT94Q3MTBlqOTxI,0.09348149307457547,0.0,8.371002846140967e-05,4.7659054411955226e-05,8.832681305143993e-12,8.832680899256888e-12,1.580598497259547e-10
0qbf3foyqCHCfkWBfSeTD6,0.1387230879996284,0.0,8.371002846140967e-05,3.370509577582676e-05,5.023474945161118e-07,5.02347494516484e-07,8.45669772681685e-06
5LjbRCY1umw7UYl0B0aOJW,0.10812523193613498,0.0,8.371002846140967e-05,4.2230430908249716e-05,6.198637623472251e-10,6.198637623221095e-10,1.1500313917681164e-08
23Vxn7bqBWE5JT8DLRnwIx,0.09368823916930702,0.0,8.371002846140967e-05,4.4998177858866996e-05,4.082026961762839e-11,4.082026957993918e-11,7.159417821133636e-10
6U1nvY2YuhmVZ96Af8K6qb,0.12318257749180227,0.0,8.371002846140967e-05,3.6665732494391994e-05,3.998803497452587e-08,3.9988034974656816e-08,6.789047327104584e-07
2HHQphX5mznC7M4Ejkbe1f,0.1026376836497981,0.0,8.371002846140967e-05,3.8004762488915794e-05,8.893057108823181e-11,8.893057168321086e-11,1.6807253395314516e-09
5sZKwZcGSzyVnO1P62PdCq,0.15664009231091996,0.0,0.00016742005692281934,5.00474979560491e-05,8.069751297410316e-06,8.069751297409632e-06,0.00013423323160390978
0hItVPjwJLVZrFqOyIsxPf,0.14781360587987824,0.005338108262394113,0.0027624309392265192,0.0012490437918043899,1.1226035153232079e-06,1.1226035153227284e-06,1.9262350463353138e-05
5szilpXHcwOqnyKLqGco5j,0.1400009375585974,0.0,8.371002846140967e-05,4.206069484674832e-05,2.4051840083629835e-07,2.405184008363094e-07,4.26314668250654e-06
2w1UJL5kYJJkvjo71fQjOB,0.1425502971289468,2.7314868531564377e-06,0.000251130085384229,8.328979143276546e-05,1.0034330763119395e-06,1.0034330763115833e-06,1.7368232634856735e-05
5OvOl0WKqMToVtlNmnnsCK,0.15607321566219412,0.0,8.371002846140967e-05,3.0273300981245467e-05,0.0003832376171188883,0.000383237617118888,0.006149614397385911
5LJxxYDSr8p6hKli1zXAvP,0.14944829484324568,0.0,8.371002846140967e-05,3.074374029928367e-05,1.2611725065504119e-06,1.261172506550402e-06,2.2215962469563585e-05
4Qc2hTBOx11WvgZMK2M4O9,0.1607719638242894,0.0,8.371002846140967e-05,3.569232662480326e-05,9.583597094753176e-06,9.583597094753172e-06,0.0001659725079223901
3nDNDLcZuSto4k9u4AbcLB,0.14843623802482636,0.0035402876896853818,0.0009208103130755064,0.0003227584880884526,7.632998951121686e-07,7.632998951118204e-07,1.2909815959607147e-05
4JsnOkLxIyiEFGhApQyHzj,0.15173762828980794,0.00015780466606778371,0.00016742005692281934,5.9471225078434345e-05,2.0073619781866687e-06,2.007361978186251e-06,3.4008152476900094e-05
5ejwC1lGyvPsz5FGaqHsow,0.140153692731859,6.841359229397493e-05,0.00016742005692281934,5.622774913506069e-05,1.2864351592765458e-05,1.2864351592765584e-05,0.00020738010033487868
3BEV5FcxOtkQJ7lLRKMh3V,0.1460087756823154,2.1942414648126806e-05,0.00016742005692281934,5.773696403325615e-05,5.713328174430974e-07,5.713328174436381e-07,9.993725990079255e-06
17FU6Qmo3DRxs1xxyxbUOd,0.135262746696559,0.0012923564655729573,0.0009208103130755064,0.00034910284719550543,9.583682549940697e-08,9.58368254989691e-08,1.7095146738643807e-06
4PhA6apJhwmLOdsiCnYa4U,0.14068682871678914,0.0,8.371002846140967e-05,4.128480867271744e-05,8.685099928397701e-07,8.685099928398195e-07,1.446947534151011e-05
3QLQxutu868fKgeEkEgXW0,0.15379267727483392,0.0,8.371002846140967e-05,3.4331558744688985e-05,2.1544879988337533e-06,2.1544879988341095e-06,3.888411531829814e-05
32jOgdFCVK92fpjpDL84PC,0.13343609677635548,0.0,8.371002846140967e-05,3.101573473742237e-05,0.00037913110449735126,0.00037913110449735104,0.006080329899768332
6bJCrLZcvsBMzve04BmgwS,0.13641190777979514,0.0,8.371002846140967e-05,3.7732798201831634e-05,3.006396189951397e-07,3.006396189963763e-07,5.28244293830767e-06
1iMg4GlcxKtIFQz1RrnhkQ,0.13533476832445904,0.0,8.371002846140967e-05,3.086740290971153e-05,0.00046886586554349577,0.00046886586554349604,0.007519541257016253
3gPwylXRdqQN8M9Zcvx0es,0.13709603378626514,0.0,8.371002846140967e-05,3.251140926266772e-05,0.0005179474887270999,0.0005179474887271007,0.008306615409954496
6nfVa2RFZrB5EilcKdrmBy,0.14247379154889261,0.0,8.371002846140967e-05,3.173687823797384e-05,0.00020967604992234602,0.0002096760499223464,0.003363893510715857
6lJCnI8Td1azyA7AU0msh8,0.09475537787930706,0.0,8.371002846140967e-05,4.521916916395019e-05,1.2511651087366786e-11,1.2511650953380117e-11,2.3836063394659674e-10
1AUx3X0fDizRrrcnlHnLkr,0.1546307682350657,0.0,8.371002846140967e-05,3.599425984673519e-05,2.730839116801917e-06,2.730839116802965e-06,4.824896636958357e-05
7E3ROnYOaeZZk20pxrvPLc,0.133568880888223,0.0,8.371002846140967e-05,3.0847406501617176e-05,2.9005357621754116e-06,2.900535762175865e-06,4.685096664543395e-05
0yac03Stzfyoukz2361kU7,0.14397454593662998,0.0,8.371002846140967e-05,4.147419408245932e-05,1.5679577916700922e-06,1.5679577916701174e-06,2.9717625635795585e-05
1gFwP1LjWUCPBbqFVVqy9s,0.1461105675146771,0.0,8.371002846140967e-05,3.654158504600499e-05,6.587620765011864e-07,6.587620765001213e-07,1.1989586697467994e-05
2HXioEvQuzCcNmRsImBTET,0.13314163434532567,0.0003348260979346364,0.000251130085384229,0.00010651009558952328,1.7703344739193718e-07,1.7703344739206537e-07,3.113320553605203e-06
0OvvlHjgAiZk3GRGkkK0u6,0.1443590487238979,0.0,8.371002846140967e-05,3.0934072283610106e-05,0.0005015412725694786,0.0005015412725694795,0.008043918809812933
5XUAUfmQn1oOQunFgtMjbs,0.08114937843896475,0.0,8.371002846140967e-05,4.338905750924118e-05,4.881345221754493e-13,4.881349437837032e-13,1.006900231146531e-11
7AEWiNyftUFbqEDK2uRXv4,0.14683432279951325,0.0,8.371002846140967e-05,3.6619663007837836e-05,6.411703056120684e-07,6.411703056117805e-07,1.1606668395505571e-05
3cxf0UBrkh2tCofbb9ZAAy,0.12911523745703724,0.0,8.371002846140967e-05,3.621674399880135e-05,8.628215172828999e-08,8.628215172802742e-08,1.4858683193393025e-06
55Z9r0uhRxvyQz9qWL1Vsn,0.13428658145887432,0.0,8.371002846140967e-05,4.145378905624665e-05,2.985584958836958e-07,2.985584958832724e-07,5.63204183010825e-06
5CqmNRrmp3UP3NGccmlKHR,0.1390816374051134,0.0026391718185027613,0.0005859701992298677,0.00022440563854941064,2.872120542494064e-07,2.872120542479385e-07,5.437584078106739e-06
0z9vD9DKvwTGRPEQ4JZID7,0.17392696989109546,0.0,8.371002846140967e-05,3.0065196938492835e-05,3.3655407365268825e-05,3.3655407365269605e-05,0.0005745572563475429
0tnczSMT5uBnSHkNVMkeou,0.1265305257806211,0.0,8.371002846140967e-05,4.406947206715757e-05,4.6859770121251645e-08,4.685977012181163e-08,8.574298841325019e-07
01Kz5ab1oYMaey58CaGTxA,0.12743351503578934,0.0,8.371002846140967e-05,4.30667228673916e-05,1.612081880797006e-07,1.6120818807993502e-07,3.096745630638997e-06
4mtHSXwIHihO6MWNq5Qoko,0.1266633443957885,0.0,8.371002846140967e-05,4.079502612464153e-05,3.765861760116895e-08,3.765861760153451e-08,6.945955283140071e-07
0DafCL9NYeAe1DYWMC24TB,0.11007500506791,0.00016742005692281937,0.00016742005692281934,8.211264355736329e-05,8.35719315881533e-10,8.357193158837726e-10,1.571213295855444e-08
4wwHbT1V6hoLyOvS4gZVyy,0.13661783373932138,0.0,8.371002846140967e-05,3.61385445233233e-05,1.3091796550144566e-07,1.3091796550123208e-07,2.3519453665727327e-06
0T9N8r2iDnG8oPDsAHzD75,0.09940668869047124,0.0,8.371002846140967e-05,4.1857808855964963e-05,9.355294416544068e-11,9.355294380794313e-11,1.7075160290372069e-09
6mTpLyEXKpU6KDVlsufx5k,0.15352387806507994,0.0,8.371002846140967e-05,3.2407195445129966e-05,6.862967001634814e-06,6.8629670016346016e-06,0.00012979440715134391
7nglOn8KEAMopTjzn8GOkQ,0.12115864419156575,0.0,8.371002846140967e-05,4.3461687443009516e-05,7.638441698820211e-09,7.638441698411635e-09,1.3881336219506274e-07
69OOsSlA9bpqqj3ZjvwHWJ,0.13162331008495026,0.0,8.371002846140967e-05,3.907288279047926e-05,2.599193941115271e-07,2.599193941114249e-07,4.521178966459556e-06
0OjCEZq8ndTGnnsGQScJTb,0.12876452454351434,0.0,8.371002846140967e-05,3.539528626668054e-05,3.95173871321316e-08,3.951738713183423e-08,7.555908881898522e-07
7dUQx0vpVaNPuJIB3z92s1,0.1322279288054547,0.0,8.371002846140967e-05,3.961360318131084e-05,1.0484419654032652e-07,1.048441965405734e-07,1.926529263130197e-06
7iK4tYqmRJJ738Rxh8Jq1J,0.15377288057050176,0.0,8.371002846140967e-05,3.169430771896044e-05,4.2168533826041995e-06,4.216853382604066e-06,7.016361830082625e-05
5aTocHVQPWdiPTKZ7Rzl17,0.15253977577444647,0.0,8.371002846140967e-05,3.346239268952182e-05,3.93463545900298e-06,3.934635459003006e-06,6.744607472505429e-05
7BGR8y1VZAWK2oR4zD9COr,0.14292209035222053,0.0006695961322252635,0.00041855014230704837,0.00019200204801299715,7.682568838948945e-07,7.682568838949525e-07,1.3821239577159135e-05
2o4SmIGKjHlvB8NpkaWGSS,0.12743079630913648,0.010626501775578275,0.0005859701992298677,0.0002337157740696226,2.4807094782363532e-08,2.4807094782586107e-08,4.741400829934793e-07
6eEIKJrWo4bAMfcwT1wuQy,0.1289744447923302,0.0,8.371002846140967e-05,3.731667599467283e-05,5.7161745585747775e-08,5.716174558571777e-08,9.717909717457328e-07
1BOlQSV8XJgH0adrCt1wUx,0.13133534158622662,0.0,8.371002846140967e-05,3.4552713760387326e-05,5.6072080562282546e-08,5.607208056206453e-08,9.61138260975051e-07
4DL9ezuihh5ZIyYl1NhhNM,0.1445179709899469,0.0,8.371002846140967e-05,3.497057035953498e-05,7.156345714360284e-07,7.15634571435893e-07,1.2520310372013437e-05
5BFl4h5TXYSSJsCteTX3s1,0.13571607098225444,0.002174274257880288,0.00016742005692281934,6.956051341631485e-05,2.3792715316445596e-07,2.3792715316530447e-07,4.332817090520683e-06
2SlMPjZm02pC12ODpApdhB,0.13185575999735097,0.0,8.371002846140967e-05,3.446976231351456e-05,1.3336269698557835e-07,1.333626969856303e-07,2.377713760241991e-06
69iZuswGpLplhnKBE0MxcA,0.14304188519290179,0.0,8.371002846140967e-05,3.715804936204642e-05,1.1709623101310694e-06,1.170962310131118e-06,2.128872455901633e-05
0oHSb1XSGih1VXrkqPVZa3,0.11926559707676487,0.0,8.371002846140967e-05,4.2997177685156114e-05,8.57431129191555e-09,8.574311292035546e-09,1.6006506751282435e-07
7fdq1OYFiHjt344SHmOP7V,0.14280932456664674,0.0,8.371002846140967e-05,3.491211152169939e-05,2.0618554892561166e-07,2.061855489254299e-07,3.492166526383376e-06
2VfOlDeLnG42QFVQl5LICC,0.11984470149178864,0.0,8.371002846140967e-05,3.990352138438274e-05,8.771680632638965e-09,8.771680632653047e-09,1.5918073045029423e-07
4xdEmbimxXyo9wXy9lq3ek,0.14370782056371575,0.00016742005692281937,0.00016742005692281934,7.113427105045945e-05,4.3962453380699586e-07,4.3962453380651216e-07,7.758131642665563e-06
2YvmQRmm5L55WT6QUaXSXV,0.13900072141676945,0.0,8.371002846140967e-05,3.945780135329297e-05,2.4521048071537756e-07,2.452104807150133e-07,4.294910548522268e-06
09djLPsTydbIFC9duW5mQp,0.12431836157016193,0.0,8.371002846140967e-05,3.755762524898659e-05,7.865810396493885e-07,7.865810396485627e-07,1.270293682028727e-05
6rGGxP2TgRe3vhRh0y9oQd,0.10774101030872048,0.003912078995262321,0.000502260170768458,0.0001550259865483352,1.3016023571921781e-09,1.301602356803383e-09,2.4733282536186577e-08
7MkglOKmkE2iIJOZngg3Kj,0.14818582149723997,0.0,8.371002846140967e-05,3.7294305288966e-05,1.3454164882139346e-06,1.3454164882139442e-06,2.426324208504136e-05
44Ewva5aHOX00EwaX2D2mh,0.15849176760909078,2.4373788080796803e-05,0.000251130085384229,7.623388528650536e-05,4.546975486628383e-06,4.546975486628382e-06,8.060536109807488e-05
