spotify_id,name,followers,popularity,genres,chart_hits
3gi5McAv9c0qTjJ5jSmbL0,A.L.I.S.O.N,30093.0,48,['chillsynth'],
6B5tDFoTzhP8EUIG5qVmEs,Mawi,1.0,9,[],
4NWh1VEbymD3S6774EbK2Z,Phong Max,6576.0,39,['viet remix'],
5Nk0BumRd1Of5KAUvWn7LG,Juraj Benetin,49.0,8,[],
3wnliJrFOa78tKDlntm0Xe,Mario Larrea,49.0,9,[],
3uZeingceEQG0zfGiaU9Im,Diaz,202.0,29,[],
3Bf6lVhpmO581z6qlnBNl9,ابو سليم,9.0,0,[],
21SOnTj5ECwVXeBUTRcP3s,Cory Henry,146381.0,49,"['indie soul', 'jazz organ', 'modern funk', 'retro soul']",
6tF28p5kesZFQHyl3m4eve,Mary Kessler,1.0,2,[],
0uyNClL3jYzzHDGNVCAuIt,Paris Wells,1457.0,23,[],
5QYDnfQQGFBnhc4xtbrX5s,Karthikeyan,225.0,18,[],
07XYKCCHgWGDZ10e3f9c1B,Ayee,88.0,3,[],
1wM0fJOJndXBx0BVOFYb6e,Jes Hudak,1857.0,29,[],
56GZTHLEziPrsg4rNfz0pa,Harris,14353.0,32,['oldschool deutschrap'],
4aL5skAlrmagFwCx6OXKPr,Emrah,23551.0,34,['bulgarian pop'],
03OyUdw7Xh6XC249YPXWUR,Abeer Arora,77712.0,33,"['desi hip hop', 'desi pop']",['in (1)']
7vlW9kOjO3ioYJ0k0P6xCG,Grupo Los Generales,2226.0,33,['corrido'],
1G0dGR1jzIc18grfeYTX90,Fercho Pargas,251.0,21,[],
0VW4UTqUCXXqqs7qeYJ9Nn,Melina Sdk,12252.0,29,[],
0Ux2qIQbEeqvv7uYLgHhDH,Tofu,21761.0,41,['vietnamese hip hop'],
3sS9RKjrDJMl7zpG3cWHk7,Aweminus,26538.0,33,"['dubstep', 'gaming dubstep', 'riddim dubstep']",
4gHcu2JoaXJ0mV4aNPCd7N,Benny Sings,138600.0,61,"['dutch pop', 'indie soul']",
3odWGV3m6MfdawwEXIyyhr,Mauricio & PalodeAgua,34156.0,44,"['colombian pop', 'pop peruano', 'pop reggaeton']",
0DZvV9JoydQj5jEhpiBeOW,Noulav,1.0,0,[],
1kENnUpCioB7dQoKGwfVvC,EMC,9.0,13,[],
0tHaP8S2KZXIwzMMoXK8uE,grayto,903.0,40,[],
3zayLOSNLcQFtRrufIbMdS,Warren Hill,25969.0,41,"['smooth jazz', 'smooth saxophone']",
7jnbFTMmtEZPT4ywFrvaMa,Mario Jose,7209.0,39,[],
13UO3EqZHeNkeDQKjUS8oH,Sotomayor,48037.0,37,"['mexican indie', 'nu-cumbia']",
1TEEZUDGjK6FHomL8Rusmo,Divelorie,5.0,0,[],
22DDACozsYGWCTzqPFW6zV,U So Witty,30.0,7,[],
74EhQOxqIuZSj1wsMLQabN,Lou Phelps,31875.0,42,['canadian hip hop'],
3NakRoXZJkBAwuuNTIv331,Sir-Punj,9.0,8,[],
0fRFLw95dVvL8TMcNav5Lb,SUPERCLUB,109.0,16,[],
3LJAb2dY303K7TNVK8G8hI,Smoke Bulga,400.0,7,['boston hip hop'],
4ABH4F1wNlEfWKesKkn7o7,БОЙФРЕНД,35.0,13,[],
3HSQovbyDeJ6Wr4IScab22,Ann-Marie Rydberg,21.0,0,[],
41HOzTOe9JNerhym1HWxti,Yann Muller,28594.0,58,['tropical house'],
5lfmlRTLDmvkTrIHMKqIQ6,BeyBo,0.0,0,[],
4YHIdOBiOUL9qASs0PYuVG,DJ MAGRONES,17665.0,33,['funk mtg'],
5Yh8PqARxfGEX0MHnG5V2g,JouMaSePoes,61.0,20,[],
5LGa1U6Mwiib6ocVuJItcG,Gettoblaster,6784.0,32,['detroit house'],
1o7LsgiJybwMkaPPgvvam5,朱琳,6.0,7,[],
08tqHiOt41SJcCMIrN7PYJ,Los Daiki,18.0,15,[],
290nCNEce1y6rfoJiO2rK7,Pa Salieu,85255.0,57,"['afroswing', 'uk alternative hip hop']",
7xkBJfXoDHORc2lMq2DSDa,Jewels,9.0,14,[],
3j2oCWuOCojGry7pfFp0ly,Rundfunk-Kinderchor Leipzig,228.0,19,"[""children's choir""]",
04PlDjUQMKWISQzhB1fieo,I'M SEJUN,0.0,5,[],
5NOsBPFFyJU4eoyGG4vDvi,Jim Bianco,688.0,27,[],
0cs5DXxFq0zNfaCynDQgEl,Sisonbeats,6.0,8,[],
14jL9ZEwKdt1BetaSCproW,Ju Peixoto,7096.0,9,[],
0oZERRNRherAtNAoO261hW,Division 4,198.0,18,[],
5pbzj8JGUpUCMHESd1yHFv,Jhon Alex Castaño,445891.0,53,"['classic colombian pop', 'musica popular colombiana']",
5bDhCVpmuoxzbiiJ7sOLEt,Gazouza,30.0,4,[],
1c8WJopq8RgMMhE0GqrAPw,Meme (Emmanuel Del Real),663.0,24,[],
0GgPBw8YPfXlX35h50My7I,Vik Guga,174.0,31,[],
12wOVSW1C12esX7fE2KuKV,Neo Ndawo,7.0,9,[],
7kg1haXF03J1JuciXnY3oL,Ghazir,2981.0,28,['moroccan pop'],['ma (1)']
63gvNcVqVfBrjnf0n3dHQK,Asia Grela,0.0,0,[],
1dwLytcz3erjCwITa6t1O2,Roger W. Sherman,58.0,2,[],
5fvZ5CMrdcDVQeUWZZkR6U,Jerry Feel,1.0,0,[],
1tJ9Zlpe4xDUsEJJ8Dvbz5,Vita,16.0,26,[],
5pjOFBy3cJD14KXAObM0s5,Farhan Van Adel,466.0,36,[],
5gGbAKDXhDoBXIJe8SuBvX,Jules Buckley,4940.0,52,[],
0n6sKrG0xKAf8xmdqeNGke,Los Legendarios,77205.0,67,"['reggaeton', 'reggaeton flow', 'trap latino']","['us (1)', 'ar (1)', 'bo (1)', 'ca (1)', 'cl (2)', 'co (1)', 'cr (1)', 'cy (1)', 'do (1)', 'ec (1)', 'sv (1)', 'gt (1)', 'hn (1)', 'it (1)', 'lt (1)', 'lu (1)', 'mx (1)', 'ni (1)', 'pa (1)', 'py (1)', 'pe (1)', 'pt (1)', 'kr (1)', 'es (1)', 'ch (1)', 'ae (1)', 'uy (1)', 'ad (1)']"
0Fqj775MprtD33uF5dxy4T,Aslak Hartberg,235.0,19,['norwegian jazz'],
5ApQnMT6oR8eLguf24xb9S,Foreign Air,105245.0,51,"['charlotte nc indie', 'indie poptimism', 'modern alternative rock', 'modern rock', 'vapor soul']",
6TXjlxiNOkkVUfdDTxaE5q,h,12.0,17,[],
3iCPGxptvd0qJAIaYbMj7r,DJ Sly,4773.0,12,"['ambeat', 'jump up']",
0oYWECmtozBZGjnklDFPTH,Carousel,11491.0,28,"['indie poptimism', 'shimmer pop', 'shiver pop']",
3Ufoo4BPShhahtCSjgpBLP,Hứa Kim Tuyền,38879.0,49,['v-pop'],['vn (4)']
5PDZYMeyyxJEflrlwFPrQn,Manowiese,2.0,1,[],
2Zi2UHGK0ZUnc0U5eQMnQA,GABI,1361.0,21,"['experimental indie', 'experimental pop']",
7sP4SQ0WY6jfps1I19Ot7i,Fridayy,2465.0,61,[],
51Joo99K8H2eBY3gKJou3J,Mark Ayres,3463.0,31,['theme'],
0NoXgfUHLvoXq7qCx3yHWd,MYKL,73.0,0,[],
61EgOa3zlnkzFNj2Xegxsu,LARITZA BACALLAO,20555.0,41,['salsa cubana'],
0R4JokVUOEjiHOPauR8Jj2,Zay27,278.0,27,['oc rap'],
4HwAT5MwP6W9lq2VzLq889,Z€nek,17.0,5,[],
1kLYnDPZarnvD6VTPtaddD,Atômico Mc,256.0,1,[],['hk (1)']
135qHf1beatGQlQp0uPlw5,Anıl Seçmen,0.0,4,[],
3uV7fmwEFZqp3mp2gTDB5s,Ceca,199462.0,48,"['bulgarian pop', 'turbo folk']",['bg (1)']
7ylwp2wfBZGg6NhrqTKFqZ,Skorch Bun It,1086.0,24,['soca'],
5w8S7cxqffamgBrQPY2P1a,Dirtyiice,15.0,0,[],
03iFYHQZTkzedC8AOPGNXm,Jayreed,84.0,0,[],
5A08BH6Y4ogPpBz71JO0e3,Lil Binni,413.0,23,"['icelandic hip hop', 'icelandic pop']",['is (3)']
6y7frW1RUq3XBBXbYowVpk,Chandler Moore,162068.0,64,[],
6wG77Rz1cQYuKSoW7gaZkL,PVT,9133.0,17,[],
3rPm5OpbzWB6PgyPmNJNo0,Mc Nicola,30.0,4,[],
5sKvgmG84C0bIMWeS2SRPr,Brasstracks,103389.0,50,"['indie soul', 'nyc pop']",
6ejhZKxWJr9apHAzj74DHv,Magic Man,89832.0,42,"['indie poptimism', 'modern alternative rock', 'modern rock', 'shimmer pop']",
57TyceNgGlEW6mtdkfmvZJ,Nguyễn Trọng Nhân,0.0,7,[],
2KnFIqnQp7nbKAnPnsQcKo,Molitor,427.0,35,[],
1sDj7c9yJcKYUss7JowXHT,B Mac,18.0,4,[],
0ZL5Zn0MPVPhEvErtq4sTb,Perfektaz,1.0,0,[],
7JiLrJNTQYkmN7booSwy1b,Obie,37.0,7,[],
6kQfGeicc9EiQMzAYX0f9U,ONEFOUR,240099.0,55,"['aussie drill', 'australian hip hop', 'australian trap']","['au (15)', 'nz (10)']"
5lUJxGxTTkeRC5xAouxIe4,Cali Agents,18168.0,28,"['alternative hip hop', 'hardcore hip hop', 'jazz rap', 'turntablism', 'underground rap']",
0oJM3iJjMdzgsd4z5VHQvw,Professor Green,345859.0,49,"['grime', 'uk pop']","['gb (3)', 'ie (1)']"
1rUeLnFYN1yVMt5Ok9EZKT,Camilo Alejandro,204.0,13,[],
24jJXZRz3aGvjVvZ4OoerD,Monday Kiz,94982.0,43,"['k-pop', 'korean pop']",['tw (1)']
7ig0jm3a7qa1BadIj50zgx,宜保 和也,1.0,0,[],
5VTizi6MuRHtBkZcXYHYjR,Duale,672.0,8,[],
4O8TFJlDlo36NBnye6XCcm,Milke Falck,2.0,1,[],
7pcSKgv5UuVxHPVU61q6do,iamsimon,736.0,37,[],
5Iot4tZW6RNhJvzpnceoKJ,Culan,4126.0,29,[],
2BG0hYw2yxUZAo7qleXlor,Adam Rickfors,819.0,18,[],
3qcaaPlAej44awNYKTTXCw,BERDO,237.0,6,[],
5ciJ5L2XjyOYm7OwDztzRv,Keny,22.0,2,[],
1hffKxuSdXLiRUyZF4dh1l,Dudu Lame,613.0,21,[],
3c655cBO0W2SlWOKLu2sqD,Drop - G,5497.0,33,[],
0xVTLgsXT94Q3MTBlqOTxI,EL 7AJ,25.0,11,[],
17tMDCxssUUhEVWExf8y8N,Người cũ,36.0,29,[],
77oNTNdel3zaotNHdI4x65,Saif ElRezgui,82.0,10,[],
6bZ9cO7w1zihLdNQg1YEvE,Gaudium Pragense,13.0,0,[],
5KqtTdLfUaEosBfaCFgYM3,Almaz,1339.0,33,[],
5lLwrwVHGlErj8cObYCWyi,Dick Stabile,50.0,9,[],
6DaZsLPQ6JeHURwrrSY0cB,Rohat,2185.0,32,"['norwegian pop rap', 'norwegian trap']",
6UUQU3TRUkvm1LhpWDTMY8,Wuddakid,40.0,0,[],
3KL6bY7vkUWhF84vaVGmDv,Iwan Fals & NOAH,8565.0,27,[],['id (1)']
43Y1dXBDtBQxLap8vjqFxw,Steve Jobs,313.0,12,[],
6QIlTFCBrd4c7FhbESDJrA,Kalashrio,234.0,26,[],
6LwJ1zgqEFyIwXzDD44Qsn,DZIARMA,33616.0,46,['polish hip hop'],['pl (4)']
3hd9N9vcL1kMln7Uxjyvyw,MC B.Love,1.0,0,[],
2GvV7M8Xc4X6MlwhOjr7QR,Ben Greenman,12.0,2,[],
718QENtLy8bL4xVoZPg5PP,YanBi,103687.0,34,"['v-pop', 'vietnamese hip hop']",['vn (2)']
6JC8efeYHcLsofQfMhRXdC,Mc Naay,183.0,20,[],
5y10tW0ZV6WkxGRjSZYGEW,Sebastian Dobrincu,9.0,8,[],
0vYSISjrxixbbpIOZW1B1o,Kd Negi,1.0,0,[],
4UvhxP0pMVpaxIjQO7RNCF,Ninth,1262.0,37,[],
2yUlxPJjHIhh6tK2hFbMK8,Oindrila Sen,1.0,1,[],
28vLRZ4lS7qyvp0Q8JZwqR,Jaasuzuran,33.0,3,[],
6nvcn8veM0fjx3XnJGNKsk,Philippe,900.0,33,[],
038hutZ2g8qq1UjZZGfTIs,Jean Piero,664.0,39,[],
0gpemS5VEc1oLQuVhRa7ym,Pat Genaro,0.0,0,[],
6DLlJtRAcWTvZYE35iWXwF,Distorted,0.0,4,[],
2UFVsu869tRKjklqkM9Uto,山田将司,16.0,13,[],
4kGv3ATNpcPCKzXI7AdqOq,HEX,16.0,8,[],
7vnithGAUscrk9Imtyr6Sd,Chris Andrew,6402.0,41,[],
2bMCqLC25iBaqp2gDYEgDT,Danay Suárez,54914.0,41,"['cuban alternative', 'hip hop cubano', 'rap latina']",['do (1)']
15ot5Fzq6bAVPfJZahbpj1,Baker Rafe3,3.0,0,[],
393epuvUg8RWJx576ey7rE,MC Luiggi,0.0,1,[],
1x3lu4dhNrQNmN1nxKQYt7,Rommy Ram,97.0,8,[],
6LqNN22kT3074XbTVUrhzX,Kesha,7422116.0,76,"['dance pop', 'pop', 'post-teen pop', 'uk pop']","['us (6)', 'gb (2)', 'au (1)', 'at (2)', 'be (1)', 'br (2)', 'bg (4)', 'ca (3)', 'cr (1)', 'cy (1)', 'cz (3)', 'dk (1)', 'sv (1)', 'ee (3)', 'fi (2)', 'de (2)', 'gr (3)', 'gt (1)', 'hk (3)', 'hu (3)', 'is (1)', 'id (1)', 'ie (3)', 'it (2)', 'jp (1)', 'lv (3)', 'lt (5)', 'lu (1)', 'my (2)', 'mt (4)', 'mx (1)', 'nl (1)', 'nz (1)', 'no (1)', 'pa (1)', 'ph (1)', 'pl (2)', 'pt (1)', 'ro (1)', 'sa (1)', 'sg (3)', 'sk (5)', 'es (2)', 'se (1)', 'ch (1)', 'tw (6)', 'th (1)']"
2t7by7iOf6xiTDDntyhiTG,ZENYS,109.0,2,[],
2I6cVFfleFgEriqgzxXli8,Pekar,42588.0,39,"['czech pop', 'czech pop rock']",
2n0GSIjJNATwgaBGC3GwpH,秦四風,620.0,2,"['chinese jazz', 'chinese soundtrack']",
77peUHgY1m76yZp03nuodU,Samarony Carvalho,2.0,6,[],
6obW3qPZowIK6Etv3pTNIG,Sean Bass,27.0,13,[],
77dfFMhKzMRnUVpwaoiCE6,CASAPARLANTE,5870.0,29,[],
3CE8Ux0j4kdaWpqCssKnVA,TEK.LUN,19957.0,33,"['future bass', 'vapor twitch']",
09OnYkvpmVXXKqr2yHAIuL,Sofia Källgren,8154.0,30,['classic swedish pop'],
4yhf4iVtt3g7G8D43ZNhDU,Fear Of Dawn,294.0,8,[],
2GliXMqhsXgaLd7dkOeuJq,12 Millas,50.0,5,[],
5eq2pOd8xSmshQ7Cogxsgv,Tiara,1363.0,25,[],
0RUtVQPzekS29UndvpErNQ,Suzie LeBlanc,696.0,18,"['classical performance', 'classical soprano', 'historically informed performance']",
5QTqk7eLaTyVwyl3RybUFO,KRAFT,4431.0,25,['dark psytrance'],
1FXhfk8cvvU19hmU5TXaLa,Kerry,18.0,23,[],
33EFpjXv8fsHDfvSJ19iuN,Anan Zoolod,11.0,2,[],
3z15hydtBKup3ilRsI5fYW,Unruly Cuz,73.0,6,[],
5k03Uokr2zWNt3IFdKHnyf,Neblina,1311.0,32,['african rock'],
3WkG6pHz3gg5eXsccORxCf,Robert Marvin,7.0,4,[],
2bMJgeEIeggmVL1xDILHjG,Jh,45.0,2,[],
5COyKOVp7u7nr6fZYdsWF3,Zeck1ng,124.0,29,[],
6g44ACMA3sXB9D87T6B4yZ,Mx Prime,428.0,32,[],
63JRIk20Lc1tlo0W5zYkSf,Siriporn Ampaipong,85365.0,35,['luk thung'],
59TFsUGgpGNqsK8CLu378i,Slade,30.0,38,[],
0tk9OWliRGyjkj9eLH6siU,Gene Wilder,3595.0,35,[],
0xkLnw6aoYxZbUyo578ZtX,Tjay,1611.0,14,[],
4W31XN2JH8mC54NkHdh04s,Sertab Erener,1334166.0,62,"['turkish jazz', 'turkish pop', 'turkish singer-songwriter']",['tr (8)']
5WOdGYPMv30vcyOjUjoV1B,A1Roth,9.0,28,[],
6gaaCoWxFWtqKytaD5g1DK,Trouble,4928.0,19,[],
2UytqWpfFnpLnwQEQsdlUJ,MOTi,12.0,0,[],
19Eb9pLSdZe3ZQ2y9tFXid,John Deeper,26.0,2,[],
4VDUMqLUt0Uec0t0TUJfNT,Kandy King,7.0,11,[],
6L1hjZNygdKlZL9nFR64ad,Jay Wilbur And His Orchestra,5.0,0,[],
2ZRrPOjBIWoKK5rHedLijj,Abhijeet,2148459.0,64,"['classic bollywood', 'desi pop', 'filmi', 'modern bollywood']",
2cXgOPYHrFSxCZUigvy4gt,SickzHeartx,1.0,2,[],
1Z8YLeRzSedy0jT5D08pVU,Marit Bergman,10776.0,29,['swedish indie pop'],
7tnekRHOd4h5mo77R3OOxX,Nightlapse,2971.0,37,[],
2kBZ1BBlOTx9lSqbdayt2M,Kader,8110.0,42,"['arabesk', 'deep turkish pop']",['tr (1)']
0VKlKyeBQek2wH0MTxUuWe,Sickluv,742.0,33,[],
5a2IqDeLfgxo6DWvF4BlbB,Giannis Sofillas,230.0,25,[],
5GFbF6zHQCmPUVM5wtcZT0,Banda Imperio,15797.0,26,['corridos alternativos'],
4qTgLUmcEc11VUtp2wHfz9,23Trill,13.0,1,[],
34mMeJFju0jUtiay5UDFYu,Fraser T. Smith,608.0,14,[],
2CPqUpUXJVVQeg6WSFH8cb,Margo Thunder,174.0,7,[],
3knQlszllPybJJY89b68VM,Dere,1.0,0,[],
6NB0vY1HQgkUpCBsm5eAvo,Léo Ferré,122658.0,41,"['chanson', 'nouvelle chanson francaise']",
6MmvoeQxFPr8VWERxYdE5f,Straight Bank,17527.0,41,['punjabi hip hop'],
34q9Zt0mBwYXGMeRq9m94u,Tidal Waves,192.0,33,[],
0RKpO3abkCoBBpW53JdvkI,Orlando Hernandez,2076.0,14,['latin christian'],
5Ic9CeYJPJxYdsoMlF2j4k,Alex Warren,741.0,3,[],
4ABr15tNxKcj3BYDlCZeTR,God Making,1.0,1,[],
1CURJzNK4YUlml7srBvsVh,Snehan,106.0,7,[],
6bpLOH5mOXyfqSKk3jt2Cy,Aftershock (AUS),12.0,0,[],
3t2mi62L2FO64CmplSZddY,Money For Nothing,228.0,41,[],
4gDfRB8znZzXih7iQ3pGeW,Hagle,52699.0,53,"['norwegian pop', 'norwegian pop rap']",['no (13)']
2fDpKB1rWi5aoflXC4Yvve,Мята,12121.0,27,"['ukrainian pop', 'ukrainian rock']",
1PugsyLO87Xl7JbaLELlLP,Koli-C,1974.0,32,"['finnish hip hop', 'suomirap']",
7GkUskIBOKpJRyzpE7WQBD,Zizan Razak,74772.0,34,"['malay rap', 'malaysian hip hop', 'malaysian pop']",['my (3)']
0n57jUvvtDjkdrnbV7kOvB,Mc J Mito,9643.0,55,['funk mtg'],
2RQkHW5Fpu7cPsOINQs2id,Kaka Bhainiawala,59074.0,36,['bhangra'],
0mG3A01g7vJFOHrHRzgzEb,Kelly G.,274.0,31,[],
0YpTYVum4dRDhu8DGek1G6,Upin & Ipin,14701.0,27,['musik anak-anak'],
0j2BoCcPBX1B5vF8tp2nL7,Lil Asian Thiccie,887.0,26,['malaysian hip hop'],
0J0liO8hxDtYfEg1FWPaO9,g3g3h,43.0,31,[],
6fx2B9xW57jXX4OYqKLEBE,Dave Manna,23.0,2,[],
6BVJZGhsPJi0wqHLGbFlcx,Matti Matt,70.0,14,[],
3xw8kdrTh2oIYguCn5Og0b,JORELL,135.0,2,[],
71nS4ZAENDh2Khw7SsSwTE,Demi van Wijngaarden,1864.0,22,[],
1oMKeiHXRkg7tNqwhaS3fu,MC Altaf,117726.0,50,"['desi hip hop', 'desi trap']",
3fuWs6Dtj85J5pNu2NcFGp,Lezin,34.0,6,[],
1Sq6VkcHqHAuFvURbH3sXQ,Mr. Muthafuckin' eXquire,18607.0,32,['alternative hip hop'],
74aXWkfWy1V2b5BGiyH9ZF,Mr Behi,334.0,7,['rap ivoire'],
4uT0X3Xwm2A7FpwmPVP6hT,Crossfire,75.0,0,[],
5rQXBsHMBJGXGcdH7uS3RC,Godici Tunete Fulgere,6.0,0,[],
0t3QQl52F463sxGXb1ckhB,Betty Who,281939.0,57,"['australian dance', 'dance pop', 'electropop', 'indie poptimism', 'metropopolis', 'pop']","['au (1)', 'lt (1)', 'my (1)', 'nz (1)', 'ph (1)', 'sg (1)']"
4BvBUEXX0WYS77JaQpxxw1,Hasky,46.0,2,[],
6PspEXKcV5JQKcWcye7DNS,Srinidhi,182.0,35,[],
7A1ssgyp9C4gg6FJQ1C4zs,Najib Amhali,8083.0,28,['dutch cabaret'],
7nkGSYVLnGDINPPdscOSvQ,Jamba,178.0,5,[],
6tbmy77VmvgGGBano6HoUh,Patrick Hagenaar,985.0,16,[],
6mvvdYsewi0vnz6JYfE9D9,Mc Moana,6070.0,31,['funk 150 bpm'],
7aLbqaCIv1zAI6HCfPCMjI,BARDHI,48933.0,53,['albanian pop'],['ch (5)']
6162ZDzd0LT28Lxdj52jjK,Sheldon,22579.0,44,"['french hip hop', 'rap calme', 'rap francais', 'rap inde']",
2sNBakZRs72upiLJFzAQLZ,Diede,242.0,28,[],
7B2VFy1LccXiQkdt1QD3vk,Kemal Doğulu,3483.0,18,['deep turkish pop'],
3FZ4GX2mWNn7XElse3fQWd,Khói,177337.0,48,"['v-pop', 'vietnamese hip hop']",['vn (5)']
0ZHPrnImGh4re3TbSNkoZl,Beret,2662843.0,70,"['latin pop', 'spanish hip hop']","['ar (3)', 'bo (3)', 'co (1)', 'cr (1)', 'ec (3)', 'pa (1)', 'pe (2)', 'es (28)', 'uy (9)', 'ad (1)']"
5zzytsytGmbrHLarbhq6Bf,Njezz,24.0,2,[],
38VfUvRpU0Tn6COM6AvMH0,Nikos Portokaloglou,50408.0,37,"['classic greek rock', 'entehno', 'greek indie']",
43CiyVqmPuIbKOlkEGmtIC,Stiven Rap,26.0,1,[],
7uRgKJfoqXp05a5OKhpEXS,Laney Jones,3788.0,33,"['folk-pop', 'modern folk rock']",
0Dc7rMMKNVFG9Im6Wzcfne,Bé Đào Bích Thảo,0.0,0,[],
2RQ8NtUmg5y6tfbvCwX8jI,Kenan Doğulu,853621.0,59,['turkish pop'],['tr (8)']
1EiLTtIILyI6CCyEMUZHEa,Rampage,76.0,4,[],
6P6PbtRPuMqlMipdlnH3TA,Skeff Anselm,4.0,4,[],
4oQDbd3I9nodnbm4S4rO82,Benny the Bug,2.0,0,[],
6jUY2ZcA2oJz24SWcvefqk,Lukas Pilkauskas,2098.0,28,"['lithuanian indie', 'lithuanian pop']",['lt (1)']
749fvEbn0tjO5zfVZUFGIo,Pichon RD,5.0,0,[],
5V7VvmsDDarTLjURpSEPZl,AJ x Deno,95280.0,20,['london rap'],['gb (1)']
6SjcUon0IVBu3SwvwyXlkb,Nora,4676.0,28,['malaysian pop'],
4dIZeMZqLu9pSUxsmItDxa,Pepita,102973.0,31,"['funk carioca', 'pop lgbtq+ brasileira', 'transpop']",
1wHOJ1A8flDURKCHrSopvE,Irma Derby,0.0,0,[],
1b6ctmaHGrw89ZUmm0nGXq,María Peláe,39408.0,44,[],
2sN4fSzAm2rAL0HIurPCEM,Maninder Buttar,2024531.0,62,"['desi hip hop', 'desi pop', 'punjabi pop']",['in (6)']
6ah9gnwgMJ1PMKhkKOwH1D,80KIDZ,20388.0,35,"['japanese dance pop', 'japanese electropop']",
38tydCXmJ7PGBVhSt0vMb1,Eno,2.0,4,[],
4LmXLQT4krxGB3USnZqM3a,One Name,34.0,1,[],
1w73c5x9eoKqhsYoGrEL1r,Bocianus,6.0,24,[],
46PtwK93z90WUiy5u3lExN,Thúy Khanh,76.0,2,[],
7qGtqaaJPNCO2cJGdcWTZf,Kralj,0.0,10,[],
1Zqg6bGNN9aE96nM2fAz3T,Mahogany Beatz,90.0,39,[],
7sDsDNvHDF9CWar9hf2lhw,Mitza Estradda,190.0,7,[],
6g87QXCVhSIvOMfOrG5vfL,J. ROUH,232.0,20,[],
2G66JDENMNLKPpm5ys0DQY,Erna Hrönn,35.0,1,[],
2sM89m2vrJszvyk8F1j7uK,Menelaos,3770.0,36,['disco polo'],
32oAMZFotC45CbmfnVO8cO,El Estudiante,2461.0,28,"['afro-cuban traditional', 'panamanian pop']",
6Pxep8QDBpSG8vqxsQ84Je,LEO,0.0,0,[],
5LpDk51plFQYNxBFPN8Y1L,Freiweiler,24.0,2,[],
21CKyPYROyg4nbz8Gy4U10,Lucas Rmx,194.0,32,[],
5bLIzYiDanjq0PsaMCehVi,ALICE MK,58.0,2,[],
2pIicUMaKL2mgq8qrZ5K53,Bobby Kim,162.0,3,[],
4FwY1BwlrABrU50B50Px08,Cristiano Maia,616.0,32,[],
6HjscwufsuEGUH76mw50ZL,Dj Lemix,2.0,1,[],
2eLrVxwm6t4QeaORq5w8VW,Grigory Leps,206365.0,49,['russian rock'],"['ru (1)', 'ua (1)']"
4OM35DQShpFCjiHurYjLLi,Ovidiu Stanescu,0.0,0,[],
2lYOv7lg36OPB2N2JRHJcB,Orfeó Català,1015.0,11,['catalan folk'],
1qRDfo7EwrnpUMNjVs798o,Brad Lee,36.0,0,[],
7zrkFhYAp6dBxsydmJkouN,lullaboy,43919.0,56,"['chill r&b', 'pop']",['sg (1)']
4lCrbeUQSDPqegDkqrhKCL,OEKIIN,865.0,27,[],
7FBcuc1gsnv6Y1nwFtNRCb,My Chemical Romance,7046498.0,77,"['emo', 'pop punk']","['us (2)', 'gb (2)', 'au (2)', 'br (1)', 'bg (1)', 'ca (2)', 'cz (1)', 'ee (1)', 'hu (1)', 'ie (1)', 'lv (1)', 'lt (1)', 'my (2)', 'nz (1)', 'pt (1)']"
2jAe36Ecx4pfEQGN0qE1eq,A.K. Paul,908.0,1,[],
76rJImff9KSpuDDFGDJGTj,Nabila Riffat Moon Moon,6.0,0,[],
6KBUMm2KCA5skrvDvxYqKM,Turma da Pisadinha,52063.0,42,"['arrochadeira', 'forro']",
5WR2etEYdApwPH0NNv8CTz,董事長樂團,13638.0,32,"['taiwan indie', 'taiwan pop', 'taiwan rock', 'taiwanese indie']",['tw (1)']
2HTK8zEKTdM2vQScd3Jg5C,Bishop G,57.0,29,[],
31jkjldc2rO3Ko4O6gGAl1,Domino,8317.0,37,"['g funk', 'super eurobeat']",
32WkQRZEVKSzVAAYqukAEA,Lady A,3615627.0,68,"['contemporary country', 'country', 'country dawn', 'country pop', 'country road', 'neo mellow', 'pop']","['us (2)', 'dk (1)', 'my (1)', 'no (1)', 'se (1)']"
6SrydxTiDUGooHbSudz6Xk,O Sócio,10.0,8,[],
7i9iTdgWxQVjC98tPub4C6,E-Bonit,26.0,0,[],
1mGW7MpR3kesskLHY3Q5WX,Jordan Hollywood,31003.0,34,['trap soul'],
7um0HeeerdjKZiGD8kYxXO,Thomas Hooten,945.0,8,['classical trumpet'],
1dqGS5sT6PE2wEvP1gROZC,Flatbush Zombies,1133762.0,57,"['escape room', 'hip hop', 'psychedelic hip hop', 'rap', 'underground hip hop']",
79Pqjevn76nsm1KiEgWuyS,Eastside Boyz,29572.0,41,[],
77HZd4fLD6Qj9pqKzmqTyi,Gxra,44.0,18,[],
14VdZIgl2PVhmq5IiA3Ne8,Smiley Jane,14.0,0,[],
0jvQGWfEzLSFrWHi23gqiN,Emil Heró,115.0,11,[],
73ZDETUalhxZB33lpDsAfV,Banks,11.0,5,[],
3S4T8XtipStwl34odXn1YS,Scotts Maphuma,149.0,26,[],
3jYpguK0zIqLA4Ha1n244m,PLU,357.0,13,[],
6Tz3nFnN2k3qvsjgJuCO1p,Kuroneko,168282.0,49,"['anime', 'anime rock', 'j-pixie']",
